6055	4185	4
6055	9190	4
6055	9740	4
6055	8989	4
6055	9344	4
6055	10723	4
6055	4707	4
6055	9339	4
6055	8997	4
6055	5990	4
6055	9426	4
6055	4336	4
6055	5656	4
6055	9286	4
6055	4878	4
6055	7253	4
6055	5894	4
6055	10010	4
6055	9320	4
6055	4907	4
6055	6767	4
6055	9226	4
6055	9189	4
6055	9571	4
6055	9198	4
6055	8255	4
6055	5079	4
6055	4218	4
6055	4946	4
6055	9241	4
6055	6860	4
6055	9793	4
6055	9968	4
6055	4105	4
6055	7759	4
6055	4249	4
6055	6090	4
6055	5799	4
6055	7056	4
6055	10591	4
6055	8476	4
6055	8819	4
6055	6424	4
6055	5416	4
6055	9969	4
6055	9298	4
6055	8172	4
6055	9657	4
6055	5263	4
6055	8282	4
6055	8304	4
6055	6844	4
6055	8758	4
6055	6034	4
6055	8825	4
6055	8159	4
6055	10043	4
6055	8814	4
6055	5487	4
6055	8789	4
6055	8818	4
6055	8821	4
6055	8822	4
6055	8820	4
6055	5769	4
6055	8478	4
6055	8479	4
6055	4896	4
6055	7140	4
6055	10058	4
6055	9359	4
6055	8868	4
6055	9343	4
6055	9287	4
6055	4974	4
6055	6996	4
6055	9006	4
6055	6668	4
6055	10268	4
6055	10236	4
6055	9685	4
6055	9676	4
6055	10759	4
6055	9272	4
6055	8160	4
6055	10296	4
6055	8470	4
6055	10259	4
6055	9222	4
6055	10260	4
6055	8718	4
6055	10340	4
6055	10327	4
6055	9452	4
6055	10318	4
6055	10367	4
6055	10357	4
6055	8829	4
6055	4255	4
6055	10341	4
6055	10368	4
6055	10267	4
6055	10300	4
6055	9639	4
6055	9382	4
6055	7083	4
6055	10342	4
6055	9283	4
6055	10358	4
6055	10093	4
6055	9199	4
6055	10301	4
6055	7698	4
6055	10511	4
6055	10523	4
6055	4104	4
6055	9288	4
6055	5398	4
6055	6548	4
6055	11002	4
6055	11017	4
6055	9328	4
6055	6145	4
6055	11071	4
6055	11036	4
6055	4268	4
6055	6329	4
6055	9150	4
6055	11018	4
6055	9383	4
6055	7304	4
6055	11035	4
6055	9706	4
6055	7517	4
6055	4356	4
6055	8477	4
6055	10823	4
6055	10910	4
6055	7055	4
6055	5139	4
6055	6993	4
6055	6480	4
6055	6423	4
6055	7153	4
6055	7366	4
6055	4177	4
6055	10760	4
6055	10037	4
6055	10592	4
6055	5992	4
6055	6568	4
6055	6845	4
6055	9207	4
6055	9275	4
6055	4830	4
6055	4986	4
6055	6679	4
6055	6387	4
6055	10781	4
6055	6442	4
6055	6541	4
6055	5399	4
6055	10651	4
6055	4873	4
6055	9182	4
6055	6604	4
6055	7760	4
6055	8998	4
6055	5010	4
6055	5197	4
6055	6083	4
6055	7541	4
6055	7148	4
6055	10017	4
6055	6990	4
6055	4355	4
6055	4505	4
6055	8578	4
6055	9792	4
6055	9774	4
6055	9786	4
6055	6067	4
6055	4716	4
6055	7145	4
6055	4756	4
6055	4095	4
6055	5095	4
6055	9183	4
6055	7082	4
6055	9135	4
6055	6566	4
6055	6593	4
6055	6466	4
6055	9930	4
6055	5033	4
6055	4172	4
6055	7066	4
6055	5334	4
6055	10761	4
6055	9923	4
6055	4613	4
6055	10038	4
6055	8762	4
6055	7726	4
6055	6962	4
6055	9121	4
6055	6443	4
6055	7809	4
6055	5032	4
6055	4747	4
6055	9284	4
6055	10021	4
6055	4818	4
6055	9274	4
6055	4236	4
6055	9924	4
6055	6287	4
6055	5196	4
6055	7141	4
6055	6092	4
6055	5747	4
6055	8767	4
6055	5285	4
6055	4191	4
6055	5925	4
6055	7283	4
6055	4955	4
6055	9149	4
6055	4359	4
6055	9120	4
6055	5711	4
6055	10679	4
6055	6740	4
6055	4920	4
6055	6701	4
6055	8524	4
6055	4188	4
6055	9877	4
6055	6211	4
6055	7084	4
6055	4953	4
6055	4717	4
6055	4223	4
6055	5264	4
6055	7162	4
6055	7007	4
6055	4250	4
6055	9741	4
6055	4831	4
6055	10057	4
6055	5246	4
6055	7026	4
6055	7005	4
6055	9136	4
6055	10782	4
6055	6341	4
6055	9200	4
6055	7362	4
6055	9767	4
6055	8195	4
6055	6944	4
6055	5221	4
6055	8048	4
6055	7152	4
6055	10783	4
6055	6624	4
6055	8580	4
6055	4486	4
6055	9664	4
6055	8854	4
6055	10182	4
6055	6542	4
6055	7149	4
6055	9312	4
6055	9311	4
6055	9386	4
6055	8400	4
6055	9375	4
6055	9345	4
6055	9360	4
6055	5952	4
6055	7087	4
6055	9321	4
6055	9358	4
6055	9907	4
6055	9357	4
6055	9342	4
6055	9374	4
6055	9402	4
6055	9271	4
6055	9329	4
6055	9338	4
6055	9401	4
6055	9197	4
6055	10339	4
6055	9297	4
6055	10463	4
6055	7374	4
6055	10822	4
6055	10911	4
6055	9686	4
6055	5716	4
6055	10009	4
6055	10099	4
6055	10780	4
6055	4992	4
6055	10959	4
6055	10824	4
6055	9640	4
6055	9714	4
6055	7006	4
6055	10960	4
6055	7433	4
6055	7147	4
6055	9227	4
6055	8946	4
6055	4358	4
6055	7143	4
6055	9057	4
6055	6843	4
6055	6842	4
6055	5372	4
6055	9058	4
6055	7363	4
6055	7987	4
6055	9673	4
6055	10627	4
6055	4195	4
6055	10022	4
6055	5397	4
6055	4874	4
6055	9387	4
6055	9782	4
6055	7166	4
6055	4174	4
6055	4357	4
6055	5834	4
6055	8540	4
6055	4603	4
6055	8165	4
6055	7986	4
6055	8305	4
