0	2607	0
0	11265	0
0	11569	0
0	6681	0
0	1963	0
0	10861	0
0	5270	0
0	11560	0
0	9661	0
0	367	0
0	4445	0
0	8116	0
0	7784	0
0	1935	0
0	705	0
0	9929	0
0	11567	0
0	11570	0
0	297	0
1	10356	0
1	3587	0
1	10774	0
1	9787	0
1	6745	0
1	11568	0
1	11565	0
1	7332	0
1	11559	0
1	5158	0
1	3	0
1	11562	0
2	4772	0
2	11559	0
2	8784	0
2	1406	0
2	7473	0
2	6320	0
2	2207	0
2	451	0
2	8967	0
3	4963	0
3	4115	0
3	4238	0
3	4261	0
3	1690	0
3	5948	0
3	5158	0
3	8890	0
3	807	0
3	8493	0
3	11565	0
3	10074	0
3	6714	0
3	380	0
3	4688	0
3	11562	0
4	8689	0
4	9922	0
4	11557	0
4	8058	0
4	11055	0
4	6074	0
4	9404	0
4	11562	0
4	11565	0
4	5	0
5	8421	0
5	8806	0
5	3519	0
5	3520	0
5	4113	0
5	8689	0
5	8058	0
5	11561	0
5	1838	0
5	9103	0
5	11559	0
5	11565	0
5	9393	0
5	110	0
5	2714	0
5	11568	0
5	4	0
5	11557	0
6	6767	0
6	11573	0
6	10164	0
6	5574	0
6	6677	0
6	11563	0
6	994	0
6	6773	0
6	6398	0
6	5878	0
6	5538	0
6	3814	0
6	11570	0
6	7514	0
6	7200	0
6	11566	0
6	8373	0
6	1754	0
6	11560	0
6	2240	0
6	275	0
6	11397	0
6	1034	0
6	6070	0
6	11519	0
6	783	0
6	10930	0
6	11562	0
6	3881	0
6	1156	0
6	3782	0
6	8999	0
6	11399	0
6	11568	0
6	9341	0
6	5629	0
6	1720	0
6	2166	0
6	1024	0
6	10877	0
6	9510	0
6	7736	0
6	3364	0
6	1583	0
6	918	0
6	7022	0
7	5661	0
7	10923	0
7	11570	0
7	3446	0
7	8844	0
7	420	0
7	4003	0
7	653	0
7	2146	0
7	3202	0
7	11569	0
7	1125	0
7	5565	0
7	1461	0
7	9118	0
7	307	0
7	11180	0
7	11561	0
7	746	0
7	119	0
7	1124	0
8	6788	0
8	5006	0
8	753	0
8	10713	0
8	11567	0
8	3665	0
8	11569	0
8	1797	0
8	2308	0
8	10002	0
8	1674	0
8	584	0
8	6524	0
8	9560	0
8	5398	0
8	11560	0
8	11573	0
8	11568	0
8	1044	0
8	8626	0
8	11570	0
9	10002	0
9	2308	0
9	8462	0
9	11560	0
9	3665	0
9	11569	0
9	988	0
9	584	0
9	4552	0
9	11567	0
9	4035	0
9	9222	0
9	11570	0
9	1674	0
9	5132	0
9	6381	0
9	1044	0
9	11568	0
10	7751	0
10	2738	0
10	9346	0
10	11565	0
10	3011	0
10	1175	0
10	11561	0
10	1174	0
10	8654	0
11	11184	0
11	1913	0
11	6231	0
11	2027	0
11	11569	0
11	7586	0
11	11562	0
11	4363	0
11	6652	0
11	11570	0
11	8095	0
11	2745	0
11	11567	0
11	11278	0
11	681	0
11	2558	0
11	1100	0
12	9350	0
12	3754	0
12	11559	0
12	2694	0
12	8495	0
12	8053	0
12	1784	0
12	6317	0
12	11568	0
12	3169	0
12	10948	0
12	10842	0
12	3818	0
12	1328	0
12	4442	0
12	8809	0
13	8110	0
13	1400	0
13	11108	0
13	6255	0
13	3416	0
13	5380	0
13	11559	0
13	7860	0
13	7824	0
13	7018	0
13	11558	0
13	2159	0
13	10423	0
13	11568	0
13	4588	0
13	5280	0
13	11094	0
13	689	0
13	5079	0
14	10993	0
14	571	0
14	7543	0
14	3799	0
14	4540	0
14	7350	0
14	1003	0
14	11565	0
14	5760	0
14	11566	0
14	11562	0
14	11574	0
14	11561	0
14	10393	0
14	3383	0
14	4472	0
15	4095	0
15	448	0
15	3390	0
15	5296	0
15	11077	0
15	8439	0
15	3372	0
15	11556	0
15	5120	0
15	10152	0
15	11558	0
15	2809	0
15	10502	0
15	8936	0
15	11560	0
15	2365	0
15	11557	0
15	3128	0
15	1643	0
15	2073	0
15	11569	0
15	6153	0
15	5495	0
15	11559	0
15	5282	0
15	9254	0
15	9898	0
16	7694	0
16	5313	0
16	1799	0
16	7690	0
16	11570	0
16	1329	0
16	9650	0
16	2475	0
16	5995	0
16	11560	0
16	7245	0
16	1841	0
16	7693	0
16	18	0
16	6910	0
16	11558	0
16	661	0
16	7056	0
16	4951	0
16	5404	0
16	7850	0
16	1807	0
17	11295	0
17	1910	0
17	10204	0
17	7878	0
17	6164	0
17	7497	0
17	1851	0
17	11092	0
17	712	0
17	10542	0
17	960	0
17	9652	0
17	11569	0
17	4136	0
17	3458	0
