4867	3950	4
4867	7679	4
4867	6223	4
4867	4070	4
4867	6856	4
4867	6176	4
4867	6185	4
4867	7404	4
4867	5391	4
4867	7370	4
4867	5022	4
4867	5576	4
4867	5077	4
4867	3976	4
4867	7919	4
4867	5417	4
4867	5465	4
4867	4849	4
4867	7785	4
4867	5181	4
4867	7695	4
4867	7087	4
4867	5466	4
4867	6157	4
4867	5922	4
4867	5994	4
4867	6718	4
4867	7505	4
4867	6630	4
4867	7216	4
4867	4334	4
4867	6496	4
4867	4887	4
4867	7601	4
4867	4184	4
4867	6905	4
4867	4949	4
4867	7211	4
4867	6780	4
4867	6321	4
4867	3962	4
4867	6356	4
4867	5703	4
4867	7798	4
4867	5678	4
4867	3952	4
4867	7259	4
4867	7452	4
4867	5973	4
4867	6139	4
4867	6545	4
4867	5134	4
4867	7628	4
4867	5780	4
4867	4221	4
4867	7519	4
4867	5905	4
4867	7005	4
4867	4032	4
4867	5589	4
4867	7180	4
4867	7788	4
4867	5917	4
4867	5572	4
4867	7252	4
4867	6750	4
4867	4687	4
4867	6692	4
4867	7329	4
4867	4022	4
4867	7740	4
4867	7658	4
4867	5098	4
4867	7808	4
4867	5268	4
4867	6067	4
4867	7073	4
4867	7932	4
4867	5224	4
4867	7097	4
4867	7712	4
4867	7290	4
4867	5486	4
4867	5375	4
4867	7639	4
4867	7268	4
4867	5063	4
4867	7390	4
4867	6839	4
4867	7529	4
4867	6888	4
4867	5463	4
4867	5468	4
4867	6563	4
4867	6057	4
4867	7750	4
4867	7577	4
4867	7352	4
4867	7964	4
4867	6583	4
4867	5760	4
4867	7970	4
4867	7782	4
0	4867	1
0	6182	1
0	6409	1
0	8659	2
0	10	5
0	41	5
0	42	5
0	58	5
0	62	5
0	107	5
0	148	5
0	160	5
0	171	5
0	174	5
0	189	5
0	219	5
0	255	5
0	260	5
0	266	5
0	289	5
0	398	5
0	400	5
0	419	5
0	468	5
0	470	5
0	472	5
0	480	5
0	501	5
0	514	5
0	522	5
0	537	5
0	540	5
0	554	5
0	555	5
0	559	5
0	606	5
0	623	5
0	624	5
0	625	5
0	705	5
0	752	5
0	758	5
0	764	5
0	766	5
0	770	5
0	794	5
0	795	5
0	817	5
0	820	5
0	821	5
0	825	5
0	827	5
0	841	5
0	870	5
6182	5847	4
6182	5070	4
6182	7024	4
6182	5280	4
6182	4582	4
6182	5958	4
6182	7015	4
6182	4951	4
6182	4595	4
6182	4330	4
6182	6158	4
6182	5966	4
6182	7059	4
6182	4368	4
6182	6428	4
6182	6121	4
6182	4292	4
6182	5128	4
6182	3811	4
6182	4850	4
6182	5890	4
6182	4925	4
6182	5817	4
6182	4801	4
6182	4734	4
6182	5971	4
6182	5965	4
6182	3867	4
6182	4194	4
6182	7412	4
6182	4893	4
6182	3899	4
